x_true_pose[mm],y_true_pose[mm],theta_true[rad],x_pose[mm],y_pose[mm],theta[rad]
496.1968660354614,5.678385496139526,-0.0628526748515783,15.406220651857645,91.99932043382066,-0.043459418071847625
496.2010383605957,5.671054124832153,-0.06286492544504907,-21.135336262225984,92.97581035329458,-0.05401254805825503
496.195912361145,5.674570798873901,-0.06288615529434982,-59.00356311792207,93.88558251153958,-0.07229359871126158
496.19174003601074,5.671948194503784,-0.06283435880037813,-74.69134840902237,93.13194755057059,-0.05502495711821194
496.19925022125244,5.673080682754517,-0.06285291577903607,-87.49037661737735,88.50631876245696,-0.06695048108602235
496.19603157043457,5.681484937667847,-0.06283683929075656,-59.485664748168496,81.15515402757083,-0.06231056924479142
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044
