x_true_pose[mm],y_true_pose[mm],theta_true[rad],x_pose[mm],y_pose[mm],theta[rad],p_err[mm],a_err[mm]
263.2110118865967,676.5132546424866,-2.4268219564391083,747.3484300611716,582.677471457821,-2.28241415994884,493.14723347355687,8.273957267676467
248.28743934631348,662.8190129995346,-2.4197207846598463,710.7626842335632,524.7552606645166,-2.280035109996267,482.64371107717415,8.00339961666059
233.95466804504395,649.3876427412033,-2.4094792877683973,686.739457066892,488.09857039237124,-2.2649651498214785,480.65396079581643,8.280050184329824
214.91587162017822,636.4930272102356,-2.3751339148173396,714.0764902524163,489.5673821119868,-2.2605667341505717,520.3349578693086,6.564215922918598
204.25784587860107,623.2692748308182,-2.3557190585789036,684.4084285234709,479.554599201568,-2.217675081061705,501.1970570598241,7.909337298934295
189.13519382476807,609.3573272228241,-2.32412117077407,651.2137961414776,436.79008789647025,-2.203283571566394,493.25053148241295,6.923484441093203
175.65453052520752,594.1210240125656,-2.293673275973206,635.9815351145203,439.48470940216566,-2.1743897409926545,485.60615827072843,6.83444311978673
162.80019283294678,578.039675951004,-2.256340491454299,619.8032420449384,449.4565534989422,-2.143450393175143,474.7477291873864,6.468126180212696
149.50037002563477,561.3592863082886,-2.210895932930482,588.3183676043401,428.11040769665095,-2.1145781723011807,458.6027678179053,5.518601176210289
136.4307403564453,542.9108440876007,-2.163642024691401,578.8119196830797,415.39859017525475,-2.067062479136044,460.39166230529247,5.5336003476134294
124.53639507293701,524.5014727115631,-2.112787345583721,571.0320272487807,388.0813922499662,-2.0111010506866385,466.8712755195535,5.826195531925518
113.97862434387207,507.07999616861343,-2.0603737624310807,559.5657066231843,353.510660315937,-1.9432541310215414,471.3081675596368,6.710460577894434
104.4241189956665,483.55886340141296,-1.9987585072684382,558.6044438647692,329.2674688075171,-1.8855911698471803,479.6723902247585,6.48401081297098
95.79241275787354,462.5242850743234,-1.9376102171627658,556.3675235387407,349.240273769413,-1.8637536245443842,474.30232962546063,4.231671046250337
89.74623680114746,440.9127291291952,-1.8737228674702882,518.2455417524769,379.14440068200565,-1.8172284250488633,432.928378306311,3.236893116692484
83.4416151046753,418.87011751532555,-1.807570222673062,515.9445586365977,333.6922930821865,-1.7142800113314955,440.81068265065886,5.345135379755249
78.94086837768555,396.3666781783104,-1.7364140857068597,512.7642146574594,252.44328255612115,-1.6509844260630089,457.0739979311904,4.8947589428317455
75.69777965545654,373.0415925383568,-1.662807632879167,524.7769159744302,245.9015571054496,-1.575707241437814,466.72974973412204,4.990484823526928
74.72085952758789,349.179707467556,-1.5900488711892413,499.8936821942717,249.02263004155742,-1.5256314240371733,436.810450072881,3.6908478488205203
76.2782096862793,324.99317824840546,-1.5151189325214762,487.0373639901028,256.45738783841324,-1.4624993329066056,416.4375552366941,3.0148809776002987
77.42440700531006,305.07101118564606,-1.4406619782830696,515.4435535591405,216.72874174772986,-1.3590188244801331,446.83904184525704,4.67780813904572
82.4044942855835,279.9610495567322,-1.3574441705388085,485.7570450609735,199.4333965053492,-1.291811078032925,411.31251272357065,3.760499196978834
89.26820755004883,254.381462931633,-1.285702803229396,444.3374589094272,181.50818956655507,-1.2021461217701246,362.47025703062974,4.787445197735269
91.7975902557373,238.37965726852417,-1.21744486700841,453.1295419671998,155.49723009723246,-1.1247543856915743,370.7158966937069,5.310773380490892
104.21884059906006,215.8529907464981,-1.1292543270565778,452.99323956128154,154.5530524901075,-1.053340233381214,354.1204086207065,4.349557173159118
114.80975151062012,192.96947121620178,-1.05881021463221,430.6881596139752,80.64443970506498,-0.9706516519682891,335.25524814667347,5.0511135685822675
127.16984748840332,172.79329895973206,-0.9816576316574749,367.72498124795686,33.952684828919296,-0.9229213193036593,277.74716652073687,3.365342802035752
141.97325706481934,153.48783135414124,-0.9051631367237777,333.8629801887762,35.75748430653961,-0.8640374579306932,225.12685414347519,2.3563278244544144
157.34875202178955,134.9124312400818,-0.8321371624667963,342.85770344081965,52.29235030619105,-0.7789848472525537,203.07547569834895,3.0454033331250936
172.8581190109253,117.95493960380554,-0.7604968099247145,399.4756002389401,76.35694561723707,-0.6712859190707907,230.40372371521306,5.111407532532068
189.85116481781006,102.68226265907288,-0.6906023198929887,401.40060391444405,48.11607475723914,-0.6128900029219961,218.47341724850347,4.452587778620755
206.20667934417725,89.41793441772461,-0.6275896338827747,410.68156451339667,6.326527280882653,-0.5447113908092406,220.7128464882502,4.748573541572851
229.84075546264648,77.32495665550232,-0.5601461194171506,360.57334126232575,-13.259650703167491,-0.5043589617746901,159.04898641674797,3.1963686839439855
249.6122121810913,64.88701701164246,-0.4985128773477301,392.5347978661033,-0.8950126891746031,-0.44352006372471425,157.33448741597874,3.150856124148345
269.3566083908081,55.02834916114807,-0.44132407922118433,379.2368915699206,0.13717656860252134,-0.39194659870668186,122.82799949566294,2.8291212364704523
289.39497470855713,48.43252897262573,-0.39152530910206007,372.3936165995363,6.064209111544941,-0.33019455246527807,93.18717231249082,3.5139935096315718
309.8464012145996,39.88271951675415,-0.3345658786418151,427.731623510088,11.318457182068698,-0.2651796655428155,121.29650744510927,3.9755371669680235
331.3063383102417,32.803505659103394,-0.28361291803940203,453.9789502255043,6.662699264152651,-0.22982296062365062,125.42691686034115,3.0819375401109794
351.14288330078125,27.799010276794434,-0.24660140878429093,483.1294983993882,-5.0513725206757965,-0.17753335504704315,136.01328690656712,3.95730797832707
369.69196796417236,22.746622562408447,-0.2135507720476686,491.304795306617,-10.41039401995978,-0.12894778350938957,126.05184458335661,4.847394177437066
390.44392108917236,20.317286252975464,-0.16948407487558903,469.66604074171653,-21.417174851798855,-0.09207811966914867,89.54278020001358,4.435034542507734
411.3888740539551,16.613930463790894,-0.14463870467717532,437.5686514704342,-19.48491047624245,-0.06911861445328989,44.592679475337846,4.326982438275823
429.6923875808716,14.517456293106079,-0.12457702131973902,411.723567130481,-11.378954035184691,-0.04467023637781903,31.519875892356865,4.578321531631535
451.70271396636963,12.16849684715271,-0.10137268911601138,419.86849090930014,-1.899736350244857,-0.028113465326544497,34.80420869584042,4.19744433354085
472.59509563446045,8.999943733215332,-0.08056616704545116,439.43544125441656,1.5265055398791898,0.016582990977965537,33.99139533813784,5.566236737991276
490.8888339996338,4.873335361480713,-0.06945631386175921,496.6639423043541,11.59512545222035,0.050768019284599925,8.861960164388877,6.888346884061148
497.90656566619873,7.0694684982299805,-0.07027495730937039,543.1297452652366,23.995620813261823,0.09454253166211414,48.28696102716023,9.443346508010054
494.89307403564453,4.710912704467773,-0.06337740392740998,524.5253781174033,20.419425123903007,0.12933228581528997,33.53849739665402,11.041451893532239
496.79839611053467,5.900353193283081,-0.06336309892829428,483.61106171424524,26.578635120861392,0.08988530017547193,24.525438466130836,8.78048648578223
496.5451955795288,5.7537853717803955,-0.0621327883415137,434.27870486823747,37.80900119995829,0.07796410715219709,70.03322588093738,8.02696083467499
495.9444999694824,5.4464638233184814,-0.062215829921469235,338.82847674666147,53.26819513514601,0.05611445536662304,164.23264821287708,6.779825935586664
496.47462368011475,5.871295928955078,-0.06342826860863626,281.20116846189467,66.95858234357092,0.03501015651941409,223.77291409617098,5.640106301751835
496.3315725326538,5.519837141036987,-0.06231026445051735,271.1765593363115,70.87374117158885,0.02999047823998244,234.4481024437597,5.288443002088622
496.16122245788574,5.659162998199463,-0.06295927801573864,220.3438592199748,69.05219801997045,0.014302966606613211,283.0086478409895,4.426800532568102
496.3574409484863,5.722552537918091,-0.0629303848658127,188.69016587804668,71.9626984298512,0.005882195053592453,314.71718903970617,3.9426704067885945
496.11949920654297,5.630075931549072,-0.06284877908305608,142.26054304518178,72.65405333239038,-0.002925993521771484,360.15048854921275,3.4333227093290755
496.26243114471436,5.6157708168029785,-0.0626571112432861,150.61185114690187,77.21724663415256,0.004432780132557939,352.9888026440027,3.843967623827003
496.21331691741943,5.745142698287964,-0.06305612128646154,149.19889768514085,71.89390734519505,-0.0015235260747414419,353.2628854258928,3.52555800811846
496.2507486343384,5.670696496963501,-0.0628111278198753,154.03399257309064,73.13011333533736,-0.0020434471925092836,348.802352413594,3.481731630746968
496.18351459503174,5.6691765785217285,-0.06279267921043474,83.26834150454472,80.8965836344281,-0.0205262876882748,419.71192851848025,2.4216858494672877
496.2235689163208,5.648106336593628,-0.06279371105835119,57.157046450333404,78.06515729440333,-0.039783714575269885,444.9984723791773,1.3183756850914259
496.19805812835693,5.684524774551392,-0.0628924328328615,46.40419922071509,86.28931844751006,-0.04985972818586407,456.9591319517401,0.746718971913488
496.219277381897,5.677521228790283,-0.06281599262321502,90.52506488640006,88.45151827838977,-0.013917420458166399,414.05232596848015,2.8016818092731706
496.1979389190674,5.679011344909668,-0.06288066195699749,66.00914537580972,96.42136141092784,-0.03735326891827153,439.65506045729455,1.4626118830906347
496.2036609649658,5.655497312545776,-0.06279006883226557,44.6477838411602,93.78862487636245,-0.04828533302917297,460.0762527442917,0.8310601444695045
496.1968660354614,5.678385496139526,-0.0628526748515783,15.406220651857645,91.99932043382066,-0.043459418071847625,488.4781965419722,1.111151764492038
496.2010383605957,5.671054124832153,-0.06286492544504907,-21.135336262225984,92.97581035329458,-0.05401254805825503,524.65135563343,0.5072038629203469
496.195912361145,5.674570798873901,-0.06288615529434982,-59.00356311792207,93.88558251153958,-0.07229359871126158,562.1633571833042,0.5390068037971738
496.19174003601074,5.671948194503784,-0.06283435880037813,-74.69134840902237,93.13194755057059,-0.05502495711821194,577.5437231586044,0.4474457569104883
496.19925022125244,5.673080682754517,-0.06285291577903607,-87.49037661737735,88.50631876245696,-0.06695048108602235,589.5378917506386,0.23477319836954139
496.19603157043457,5.681484937667847,-0.06283683929075656,-59.485664748168496,81.15515402757083,-0.06231056924479142,560.7837572089729,0.03015305251795857
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
496.19603157043457,5.681484937667847,-0.06283683929075656,-30.182003451155637,83.750084572024,-0.049117045751661044,532.135830406166,0.7860862655810283
